"","dates","IDW","OK","IED","KED"
"141",1981-09-01,0.723657372338892,0.962968374720249,2.40140973281343,1.12319597592943
"142",1981-10-01,54.5209644532316,58.8902965568767,78.1980313356744,76.166060355482
"143",1981-11-01,63.5936218367859,64.4614787935947,96.0431542243113,96.9299880482508
"144",1981-12-01,97.3003244123355,110.255708068207,146.150875894755,146.584649470263
"145",1982-01-01,92.7472362379061,100.886548799951,135.000726330607,128.124245430135
"146",1982-02-01,137.029969444039,157.131017579469,200.667624390409,191.09325130216
"147",1982-03-01,77.0122696955807,81.9149789980258,113.666361643012,108.599323719536
"148",1982-04-01,40.440196622076,37.4036177952033,54.8187042771178,52.1798748748315
"149",1982-05-01,0.643899369976237,1.58752533738513,2.14530656099286,2.98791503263483
"150",1982-06-01,0.249061912020273,0.474302836235056,1.00518356637907,0.806182910168485
"151",1982-07-01,3.26680792048644,3.58860511037366,5.23442162347828,5.06118195846112
"152",1982-08-01,0.131373316230474,0.253201565981684,0.530206716331819,0.425239484247866
"153",1982-09-01,1.02088014487431,1.9360746587062,4.12014802482851,3.30411826212508
"154",1982-10-01,53.5642767082254,58.0764976831031,78.7550544473245,75.7717429084495
"155",1982-11-01,64.5758375669468,74.7341363913014,102.620735326307,103.016485867107
"156",1982-12-01,94.6712866478952,107.098833036576,145.588694875084,138.164442574595
"157",1983-01-01,137.124143676871,155.636289786419,200.289597862347,196.911137820414
"158",1983-02-01,56.9414875296194,53.7126103323403,69.5930543843382,66.719492737679
"159",1983-03-01,202.061524541137,209.24028050695,240.255510271992,243.356945672885
"160",1983-04-01,91.9373570981223,99.5735919354469,126.505114603103,126.294506810965
"161",1983-05-01,4.72735292718185,5.67930980982453,15.8534170681626,7.18643546597468
"162",1983-06-01,1.21741780473222,2.12979638674889,4.41491915402065,3.15028583899944
"163",1983-07-01,0.0766344344677764,0.152632132304188,0.309287251193561,0.24805637217391
"164",1983-08-01,0.476458568225646,0.886114111760875,1.89266253101779,1.52964574295785
"165",1983-09-01,5.15160017313551,5.89648227214115,10.1073173385647,8.63866354289169
"166",1983-10-01,3.62174171323099,6.10247760919314,12.9295693172485,8.44210858000272
"167",1983-11-01,28.7535781364746,29.0824474377147,39.825498113584,40.2514251156942
"168",1983-12-01,68.9056513019744,77.1759014827428,101.069817648246,94.2410330678925
"169",1984-01-01,80.6898951652516,77.3444838193152,106.992502456799,103.515161516359
"170",1984-02-01,190.763613652355,193.515545880902,247.914086736263,275.043196812348
"171",1984-03-01,135.044339319382,132.097419753451,185.354188125797,183.217530995463
"172",1984-04-01,30.4642922331209,35.661464717253,49.3914926909473,49.2863277125641
"173",1984-05-01,8.37487213438622,10.2070684955369,18.7837787376377,13.8678766193236
"174",1984-06-01,5.44795854333818,5.86171483927974,9.91971941485307,10.3020731626486
"175",1984-07-01,0.701935545167382,1.615307547251,2.61712125014631,3.15148458223079
"176",1984-08-01,0.00547388817626974,0.0208558632414469,0.0220919465138258,0.0177183123576527
"177",1984-09-01,2.82175135155744,4.42563247071103,9.08779496459397,6.45433289668575
"178",1984-10-01,32.5473777136752,31.019047582487,48.6197963012064,46.5274630886645
"179",1984-11-01,38.6893326642273,37.7526203678977,49.3664744449388,44.0255082848602
"180",1984-12-01,39.259079619634,43.202069728641,55.0432815996516,53.5064524605407
"181",1985-01-01,35.5605664827502,39.8378684535018,56.0982140532227,48.8534608933031
"182",1985-02-01,118.824143970933,131.026584123474,152.186328159052,165.344964776538
"183",1985-03-01,152.370867887209,172.401860579716,195.227002120009,207.756865471588
"184",1985-04-01,41.621030079451,44.1848846436043,58.7167061096665,56.9404389677696
"185",1985-05-01,15.9307122777923,17.546783253927,27.0870195681988,23.9153978231869
"186",1985-06-01,3.98023314430423,4.35838962364765,5.82983376810538,5.62703476535081
"187",1985-07-01,0.780886660539575,0.843515034395893,1.22740974920778,1.17847244120716
"188",1985-08-01,0.383172172338882,0.727809630188039,1.54643625596781,1.24027926164978
"189",1985-09-01,12.2111995107877,15.2107457993162,27.3343060307401,21.8593513328923
"190",1985-10-01,9.50020298769195,10.8887839446759,18.2519038680348,19.153550924948
"191",1985-11-01,12.6239373665521,15.3932989085134,26.1016923033873,23.6901240498297
"192",1985-12-01,66.8035080060103,75.114559667477,97.869444230943,90.2165141090106
"193",1986-01-01,131.411838861675,139.310226713923,179.719496814809,165.631926171115
"194",1986-02-01,116.898911558995,126.17291945494,161.890042191823,159.195096264065
"195",1986-03-01,107.753110808513,116.36668207584,145.737239677755,134.896329507809
"196",1986-04-01,61.6580633793237,67.9053784994315,89.7600977979003,83.7947178939008
"197",1986-05-01,19.1085939086243,21.5644021480376,28.4499569772736,30.5273958472334
"198",1986-06-01,0.0164216645288092,0.0625675897148909,0.0662758395414774,0.0531549370725745
"199",1986-07-01,0.938811888710156,1.78940450772798,2.51454869993767,2.87861632408661
"200",1986-08-01,4.35472382594101,5.24161018443407,7.55259068585251,7.6393512880727
"201",1986-09-01,7.5205025574558,9.44899545955469,14.2614926587471,13.4928531606267
"202",1986-10-01,3.9439825863142,6.19268892745539,10.0685392234582,11.3777499850498
"203",1986-11-01,21.5991532791642,25.4688716127467,37.4695595990615,33.3848379436266
"204",1986-12-01,95.6188237994062,75.5966907270934,132.774019329691,121.894081505896
"205",1987-01-01,131.153966165,123.159684188419,174.500581927346,172.607217185507
"206",1987-02-01,103.738355631305,115.768211638988,138.334137819092,135.155062329107
"207",1987-03-01,53.23025020118,50.7822886014876,75.2135195341062,72.9739503225205
"208",1987-04-01,23.3482212477921,25.2302672140458,40.0151208422824,41.140928423642
"209",1987-05-01,5.65640307169346,8.94746454925963,12.9090139509989,10.0400272051776
"210",1987-06-01,0.186112197993171,0.355683632707356,0.751126181470077,0.602422549771486
"211",1987-07-01,2.14841050126242,2.9589085293061,4.8799796171228,4.80393812917794
"212",1987-08-01,2.14932595672087,2.68571723996412,4.5130471493157,4.32049786026248
"213",1987-09-01,6.5689772791525,8.03409676335775,13.7236008147811,14.3568413755566
"214",1987-10-01,11.8302044278842,17.5492148562805,27.2520425902766,25.536690324927
"215",1987-11-01,47.7346940289772,46.8913110355486,85.3608756276297,88.8699145272361
"216",1987-12-01,79.7052218527984,86.7370775530927,111.676166820155,125.1875855239
"217",1988-01-01,124.034938440556,125.56772945911,168.434847826151,150.125112253179
